review_id,text,aspect,sentiment,complexity
3117,"অনেক প্রত্যাশা ছিল, কিন্তু রাশ আওয়ার হওয়ায় খাবারের মান খুব বাজে ছিল।",food_quality,negative,complex
3118,অভিজ্ঞ শেফ থাকায় আমাদের অভিজ্ঞতায় খাবার ছিল চমৎকার।,food_quality,positive,complex
3119,ওখানকার পরিবেশ বেশ উপভোগ্য ছিল।,ambiance,positive,simple
3120,দারুণ সার্ভিস বা সেবা পেয়েছি।,service,positive,simple
3121,রান্না পর্যাপ্ত হলেও আলোকসজ্জা ছিল অপর্যাপ্ত।,food_quality,neutral,mixed
3122,সবকিছু স্বাভাবিক মানের হলেও ব্যবহার ছিল গ্রহণযোগ্য।,service,positive,complex
3123,পরিস্থিতি গ্রহণযোগ্য ছিল এবং সব মিলিয়ে খুব ভালো লেগেছে।,ambiance,positive,medium
3124,খাবারের প্রতিটি পদ গড়পড়তা এবং পরিবেশ ছিল নিরস।,food_quality,neutral,mixed
3125,খুবই চমৎকার ব্যবহার পেয়েছি।,service,positive,simple
3126,রান্না ঠিকমতো না হওয়ায় সব মিলিয়ে বিলের বিপরীতে সেবার মান নিম্নমানের লেগেছে।,price,negative,medium
3127,আলোকসজ্জা গ্রহণযোগ্য হলেও অন্য সবকিছু ছিল সাধারণ মানের।,ambiance,positive,medium
3128,বুকিং করে দ্বিতীয়বার গিয়েছিলাম এবং তাদের ব্যবহার ছিল উপভোগ্য।,service,positive,complex
3129,নতুন রেস্তোরাঁ হওয়ায় আমাদের অভিজ্ঞতায় দাম বা খরচ সাশ্রয়ী মনে হয়েছে।,price,positive,complex
3130,খাবারের পদগুলো সাধারণ হলেও অন্য সবকিছু ছিল প্রশংসনীয়।,food_quality,neutral,medium
3131,খাবারের মান বেশ উপভোগ্য বা ভালো ছিল।,food_quality,positive,simple
3132,"নতুন রেস্তোরাঁ হিসেবে খাবারের প্রতিটি পদ ছিল মজাদার, সবাইকে আসার অনুরোধ করব।",food_quality,positive,complex
3133,কোনো অভিযোগ নেই এবং তাদের ব্যবহারও ভালো ছিল।,service,positive,complex
3134,"অভিজ্ঞ শেফ থাকা সত্ত্বেও দাম অনুযায়ী মান অসন্তোষজনক ছিল, তাই আর যাব না।",price,negative,complex
3135,একদম স্বাদহীন খাবার পেয়েছি।,food_quality,negative,simple
3136,অভিজ্ঞ শেফ থাকা সত্ত্বেও সব মিলিয়ে খাবারের পদগুলো অসন্তোষজনক ছিল।,food_quality,negative,medium
3137,প্রচুর ভিড় থাকা সত্ত্বেও আমরা দারুণ খাবার পেয়েছি।,food_quality,positive,medium
3138,আশা করেছিলাম ভালো হবে কিন্তু খরচ ছিল বিরক্তিকর রকমের বেশি।,price,negative,medium
3139,খাবার চমৎপ্রদ হলেও দাম বা বিল ছিল মোটামুটি মানের।,food_quality,positive,mixed
3140,কর্মচারীদের ব্যবহার খারাপ এবং রান্নাও ছিল অপর্যাপ্ত।,service,negative,mixed
3141,খাবারের দাম অনুযায়ী মান ছিল প্রশংসনীয়।,price,positive,simple
3142,সার্ভিস বা সেবার মান চমৎকার ছিল।,service,positive,simple
3143,এখানকার খাবারের দাম অনুযায়ী পরিমাণ খুবই অপর্যাপ্ত।,price,negative,simple
3144,"বন্ধুদের সাথে গিয়েছিলাম, পরিবেশ খুব সুন্দর ছিল।",ambiance,positive,medium
3145,সবকিছু গড়পড়তা হলেও রান্নার মান ছিল গ্রহণযোগ্য।,food_quality,neutral,complex
3146,দ্বিতীয়বার গিয়েছি এবং পরিচ্ছন্নতা ছিল মনোরম।,cleanliness,positive,medium
3147,অভিজ্ঞ শেফ থাকলেও আমাদের অভিজ্ঞতায় সাজসজ্জা বা পরিবেশ খুব একটা ভালো ছিল না।,ambiance,negative,complex
3148,বন্ধুদের সাথে গিয়েছিলাম এবং ওখানকার আবহাওয়া ছিল গ্রহণযোগ্য।,ambiance,positive,medium
3149,"খাবার ভালো ছিল না তাই সেখানে যাওয়া স্রেফ টাকার অপচয় ছিল, তাই সরাসরি চলে এসেছি।",food_quality,negative,complex
